system:index,date,rainfall_3day_cumulative_mm,rainfall_max_mm,rainfall_mean_mm,rainfall_std_mm,soil_moisture_top10cm_mm,subsurface_runoff_mm,surface_runoff_mm,.geo
20000101,1/1/2000,1.5523149809846062,9.633511543273926,1.7806577500306096,3.1770489355944105,34.77638973,1.1888136062838535,0.003935468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000102,1/2/2000,7.195744169407834,20.34980010986328,5.878246539674968,6.757484593626726,35.755471921744146,2.8051275687934942,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000103,1/3/2000,7.195744169407834,0,0,0,35.28613307990376,2.6557124345970475,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000104,1/4/2000,5.6434291884232275,0,0,0,34.91841106839089,2.456230176555882,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000105,1/5/2000,0,0,0,0,34.61308416,2.238542461851626,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000106,1/6/2000,0,0,0,0,34.749539287979594,2.040608700266541,0.008963833,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000107,1/7/2000,0.7154682795351996,9.223725318908691,0.6170634083767961,2.0843878685107775,34.77171631471148,1.8647874952580608,0.002544061,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000108,1/8/2000,0.7680808004557108,3.830648661,0.052737858,0.4072519599767831,34.32725843517384,1.7062558654485684,2.400413941208584E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000109,1/9/2000,0.7680808004557108,0,0,0,33.901512057190416,1.555528657506059,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000110,1/10/2000,1.362085576240498,11.192171096801758,1.4928974713207885,3.4934204572284107,36.50388874146708,1.4502164840667406,0.4291459679069318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000111,1/11/2000,2.904858982035623,11.810602188110352,1.6677057810530505,3.2814227563045564,36.660064201927284,1.3917290398757567,0.047749550036837035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000112,1/12/2000,2.904858982035623,0,0,0,35.55260750128701,1.362883530719041,5.173305611680679E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000113,1/13/2000,1.5953859267156354,0,0,0,34.77331140284333,1.328310079,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000114,1/14/2000,0,0,0,0,34.258245271780424,1.2737899552654925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000115,1/15/2000,0,0,0,0,33.78146406608854,1.1994504063080396,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000116,1/16/2000,0,0,0,0,33.458221800636885,1.1183786750441072,9.632695054595535E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000117,1/17/2000,0,0,0,0,33.279588601654574,1.047024260568483,9.777547549615352E-7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000118,1/18/2000,3.6790930756528826,14.253708839416504,3.777655321725541,4.904637149620612,33.08504668,0.9819998320170901,1.25695807924405E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000119,1/19/2000,8.499577467201833,15.412445068359375,4.999939676927562,5.627448985797333,32.91175944411687,0.9216503777993632,7.3926537190916895E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000120,1/20/2000,9.027241990553179,6.948356628417969,0.5636098393070975,1.668543211348581,33.01409671051293,0.8690258929890421,0.001598055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000121,1/21/2000,5.348148915,0,0,0,32.84966538276811,0.8192898853379892,1.7446973484611878E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000122,1/22/2000,82.31174369548751,215.4335938,78.84402153964268,73.20305348791808,38.25894988070358,0.7858290015780056,2.1100990480470987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000123,1/23/2000,84.83470063,52.022220611572266,4.082895562140654,10.380167405011855,38.11094765581743,0.8133908350249985,0.4303184499272748,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000124,1/24/2000,84.83470063,0,0,0,37.00556554957122,0.9307373565208771,0.053388484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000125,1/25/2000,10.785387298995444,24.793455123901367,7.829007858178849,8.843100847179324,36.057038077775275,1.0679589380070265,0.002513797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000126,1/26/2000,15.401287621553905,26.122812271118164,8.004882945074186,8.987240166374255,35.68900185,1.1783434150945753,0.004641588,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000127,1/27/2000,20.004644816815308,15.29275131225586,4.836559266137054,5.523031841858947,35.144146798376084,1.2458071512027042,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000128,1/28/2000,12.980958927824041,7.898583889007568,0.7401718084248994,2.0191724727995335,36.765661276133024,1.2817841564019417,0.25040762551846507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000129,1/29/2000,7.525635255790936,8.431388854980469,2.399833191325862,3.282939514613939,36.57132233305418,1.3233420019261095,0.004720522,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000130,1/30/2000,5.863826558,8.440734863,2.974517131459042,3.421843870854348,35.92648277539265,1.386392291540842,0.00430342,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000131,1/31/2000,8.554113466343019,10.362288475036621,3.4848550957639026,3.9587639345021177,35.596108922548886,1.436909275,8.756182271774243E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000201,2/1/2000,8.721121999916695,9.551579475402832,2.1732997561628307,3.1696755980184306,35.06052160682422,1.4564451168176122,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000202,2/2/2000,5.779573502906717,0,0,0,34.6760073,1.438048681592115,8.814795707837634E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000203,2/3/2000,2.3782066437269704,0,0,0,34.36579396622328,1.3924080498373943,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000204,2/4/2000,0,0,0,0,34.131763143485166,1.3314930162148284,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000205,2/5/2000,0.020953372235272015,4.494703769683838,0.021003289,0.2820205942645369,33.90618221758563,1.2616333966420465,1.3140196253668925E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000206,2/6/2000,1.7004926865976957,43.33722686767578,1.8573254200178815,6.641034454879677,34.47567621932644,1.201599157826307,0.021343482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000207,2/7/2000,1.7004926865976957,0,0,0,34.230431876895466,1.1382689586287944,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000208,2/8/2000,1.6795393143624238,0,0,0,33.63653009417634,1.0661199692997119,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000209,2/9/2000,0.12024793345923838,20.106786727905273,0.22981028148755278,2.4280503445072776,34.01210124987244,1.008782809520255,0.013597672100334985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000210,2/10/2000,0.17074020354359856,19.53744888305664,0.002148153,1.225878995981135,34.19435202810225,0.9460096,0.00862626,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000211,2/11/2000,0.17074020354359856,0,0,0,33.94917325,0.876872081,0.018189342655868055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000212,2/12/2000,0.05049227,0,0,0,33.62939014622293,0.8108402838014103,1.4619244696363203E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000213,2/13/2000,0,0,0,0,32.92121082035545,0.7418074,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000214,2/14/2000,0,0,0,0,32.463787402504785,0.677435085,1.6295912676794138E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000215,2/15/2000,0.7547156831943578,8.44436264,0.721320889,1.853076831946573,32.59418987623472,0.6319456680186876,0.005280388,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000216,2/16/2000,1.2299290642921412,8.881043434143066,0.5257713001989414,1.826848650272472,32.60687096995883,0.600966343,6.275219706968664E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000217,2/17/2000,2.740378179480433,14.730707168579102,1.6588094938406472,3.019195906777416,32.39696163,0.57390049,8.058975842850985E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000218,2/18/2000,1.9856624962860756,0,0,0,32.18599255,0.5428602695850528,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000219,2/19/2000,1.5104491151882924,0,0,0,32.03124598993024,0.5109852493595596,3.654423099335737E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000220,2/20/2000,16.23074623362456,68.79039001464844,16.74910604713905,17.38327952974518,31.906053043805564,0.4749907845745911,0.002117465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000221,2/21/2000,24.546007489844264,31.535642623901367,8.311133648612152,9.548730788,32.15301983157896,0.4410874255221246,0.046353937,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000222,2/22/2000,24.55817251380663,5.9315924644470215,0.004067659,0.47740344245695526,32.483592574607506,0.4114304923746817,3.859182585094212E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000223,2/23/2000,8.327426280182067,0,0,0,31.87346411466722,0.38383582360036494,0.004535913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000224,2/24/2000,0.012165023962366085,0,0,0,31.56440482753827,0.35832309894614495,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000225,2/25/2000,3.8295272737185773,17.309656143188477,3.6426911090786507,4.951947721435115,31.14218984387788,0.33747788335871676,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000226,2/26/2000,4.063307648559378,4.791287422180176,0.19231704264873764,0.9945580197832855,30.96809581,0.3221966294697989,2.529746444111852E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000227,2/27/2000,4.063307648559378,0,0,0,31.027314529971513,0.31051475963754266,6.507759976846645E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000228,2/28/2000,3.350019284,11.272136688232422,2.935246480828527,3.9163525525184744,31.37168675,0.3020857488481155,0.004496389,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000229,2/29/2000,4.024855333438086,8.189541816711426,0.8683348891628907,2.2230099547336493,31.50741664,0.2938861869867222,7.3926537190916895E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000301,3/1/2000,4.035272223548437,3.916200876235962,0.032505316,0.5178691261415345,31.146196695910916,0.28360358850651773,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000302,3/2/2000,0.9190333146412589,0,0,0,30.91199720849413,0.27253775979284783,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000303,3/3/2000,0.010416890110350619,0,0,0,30.69359924801877,0.26067695436749627,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000304,3/4/2000,0,0,0,0,30.378701447330474,0.24568229698442573,2.486808007534902E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000305,3/5/2000,0,0,0,0,30.11226531599571,0.22952949812282136,2.1953957477483966E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000306,3/6/2000,0,0,0,0,30.00514846876749,0.21518558181005165,4.6917226627339945E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000307,3/7/2000,0,0,0,0,29.733146403036894,0.20119896565794762,5.914123067304994E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000308,3/8/2000,0,0,0,0,29.378283522872806,0.18799229195670056,1.2157268187449593E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000309,3/9/2000,0,0,0,0,29.08551025686644,0.17666353499858925,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000310,3/10/2000,0.025543876779580692,3.3566317558288574,0.047867658292502294,0.42884899267575244,28.82696440450527,0.16621663277622833,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000311,3/11/2000,2.031901009788897,16.496671676635742,2.4672811855735937,4.722151428724906,28.61047805237511,0.15691073898725172,5.49146395573202E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000312,3/12/2000,25.417316181642267,36.06071472167969,22.899229396383515,8.595670416826492,29.759186846816466,0.1502667822572993,0.052983539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000313,3/13/2000,26.091803706507356,13.322649002075195,0.5575381156920687,2.571339233409413,30.53616905409748,0.1447093478932522,0.003172106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000314,3/14/2000,24.467693116477474,10.078665733337402,0.4309097497743281,1.6585885384984906,30.107235243945805,0.138903817,1.0346611223361357E-8,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000315,3/15/2000,1.0822779446240975,0,0,0,29.704595103019635,0.13296126790582727,7.58484214060703E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000316,3/16/2000,0.3822465429794202,0,0,0,29.59092343562758,0.127806161,1.1275219823817305E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000317,3/17/2000,0,0,0,0,29.127415240150132,0.12229247773653962,1.4795654049406738E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000318,3/18/2000,0,0,0,0,28.60994216437421,0.11568958074528005,3.6523537618465593E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000319,3/19/2000,0,0,0,0,28.10200544299083,0.10859137115324571,7.972064043207439E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000320,3/20/2000,0,0,0,0,27.745675110163244,0.10242743400444432,1.6378685566581028E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000321,3/21/2000,0,0,0,0,27.328546020815672,0.096684009,2.4314536374899186E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000322,3/22/2000,0.23225409135522104,9.499752044677734,0.28059874473090834,1.7555773223877476,28.243484315512035,0.091835158,0.027716435748690323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000323,3/23/2000,0.23225409135522104,0,0,0,27.868346522647485,0.087187729,2.2519399327645995E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000324,3/24/2000,0.23225409135522104,0,0,0,27.245819306903964,0.083439472,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000325,3/25/2000,0.029998551960183247,4.1475701332092285,0.022848180608695208,0.395024505,26.77436915938865,0.080419675,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000326,3/26/2000,0.6305366395095152,8.315243721,0.6281065290656219,1.8152434684293164,26.66295499352674,0.078108634,4.2317124056973483E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000327,3/27/2000,0.6305366395095152,0,0,0,26.39139830504929,0.075807372,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000328,3/28/2000,0.6005380875493319,0,0,0,25.928051032368774,0.072798821,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000329,3/29/2000,0,0,0,0,25.44981116084194,0.069668619,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000330,3/30/2000,0,0,0,0,25.03146224063848,0.06685194,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000331,3/31/2000,0,0,0,0,24.685112223499374,0.064463259,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000401,4/1/2000,6.395055544,11.792808532714844,6.448575069861948,1.691685363638512,29.61370375683069,0.062754423,0.28735869,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000402,4/2/2000,8.805747943783159,7.719487667,2.3541063343187543,2.3875437127357273,28.70095915777105,0.061265613,0.039343952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000403,4/3/2000,11.924076669063602,11.687915802001953,3.128184469851116,2.883512503411538,30.137669889407643,0.060191929,0.095955189,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000404,4/4/2000,10.222851980713218,13.189157485961914,4.737129085623606,3.473647761863471,31.093650836618956,0.059240507,0.018547020217325356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000405,4/5/2000,7.972072124350444,8.435910225,0.23159445617931632,1.1557559461391966,30.07191012797427,0.058085204,0.001454206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000406,4/6/2000,4.853743399069995,0,0,0,28.80461251347163,0.056822845,1.2622865692500857E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000407,4/7/2000,0.29973623426130547,7.297626972198486,0.16877295742415888,1.1418170695216188,27.719779105859903,0.055436389201028745,1.9725814297338426E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000408,4/8/2000,11.117357787650077,25.91173553466797,10.88753956088177,4.529532014848711,29.81055721592792,0.054366301114407635,0.29310308643126054,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000409,4/9/2000,13.82189191483929,13.972480773925781,2.864185356875358,3.239578796911853,31.49914718229291,0.05363536,0.15635919274362836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000410,4/10/2000,16.360604832516735,14.029983520507812,2.4535059721277204,3.180240038328866,33.10107771868047,0.053002902,0.18737437311771327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000411,4/11/2000,11.315074886220906,20.06212807,6.665861833,6.038160767154207,32.34802578720353,0.052397397884936935,0.008217724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000412,4/12/2000,19.941621119352774,36.94440460205078,11.154925584369293,11.080980981062586,31.29821185996603,0.051806368325635566,0.006706513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000413,4/13/2000,30.824145237039623,45.90782165527344,13.543470517221943,8.407990684,31.644802276050864,0.051187315,0.19007003856110455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000414,4/14/2000,31.480646300817128,25.63256836,6.214489147980744,7.468246710191849,32.83211098664546,0.050673125,0.03468477,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000415,4/15/2000,34.49000112062835,30.605215072631836,14.39996183342782,5.633756772991591,35.793840244528056,0.050397217,0.3790455252880826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000416,4/16/2000,20.93085984786207,0,0,0,34.90829746721942,0.050304252,0.086991671,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000417,4/17/2000,15.814296040892382,12.406333923339844,1.4757938678871476,2.534735295424315,33.91116354617194,0.050448495,0.082937072,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000418,4/18/2000,1.9444035786466591,24.60477638244629,0.7155680442874369,3.904660504806759,33.10179894807976,0.050680398258718576,0.002696089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000419,4/19/2000,1.9424841247921247,0,0,0,31.973856942245394,0.050894237127976784,5.51277801467606E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000420,4/20/2000,1.6280215634855106,18.999919891357422,1.149839411123519,3.405353010586035,31.03942207912676,0.050899369,1.5979306456168933E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000421,4/21/2000,1.428666190438559,6.7986297607421875,0.32685778411465377,1.1225443907847688,30.489339266055243,0.050752307,0.001882794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000422,4/22/2000,6.755985113116465,12.501976013183594,5.495148995190463,3.402614859606129,31.636213851234057,0.05070626,0.031458329,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000423,4/23/2000,10.82297490927812,11.33428669,5.077408496,2.539473503874058,32.84521693857729,0.050751898817217436,0.042758334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000424,4/24/2000,10.766080315165377,6.017627239227295,0.279802482,1.0798019858976962,32.10908933778655,0.050693062282030306,0.003785173,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000425,4/25/2000,5.723617909231398,4.351834297180176,0.3339396403258332,0.7780737398852908,31.09756530114424,0.05051745,9.663114307424299E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000426,4/26/2000,0.49914926747081506,0,0,0,30.07948342198482,0.050197036,2.0810139200785842E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000427,4/27/2000,6.352634883065331,23.899654388427734,5.741319501,4.9652709919049505,30.665629993247293,0.04975404,0.060159307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000428,4/28/2000,7.227213396480143,13.292071342468262,1.254719039217246,2.6643700021228782,30.533768136329872,0.049271097130160715,0.004384832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000429,4/29/2000,7.432189148273289,6.210326194763184,0.22426355730947697,0.8908904705851453,29.644027601420664,0.048651712724302534,2.8535953754030624E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000430,4/30/2000,2.5187313990444777,8.267840385437012,1.1218341213367524,2.1219441726323502,28.975751955769432,0.048064775,7.162907249981993E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000501,5/1/2000,1.8227750505477034,14.699514389038086,0.5650016546555221,2.618138755900333,28.42693032937166,0.047359493,7.658561707518678E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000502,5/2/2000,2.476352227597177,15.376291275024414,0.8955964097352783,2.898520335121546,28.042140731772058,0.046525887040409566,0.008533838,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000503,5/3/2000,1.3220316105045835,0,0,0,27.864785951712065,0.045521132740768105,1.4087428813987517E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000504,5/4/2000,1.9101880204437869,12.915060043334961,1.0262048798514434,2.854128643200568,27.31686573946223,0.044477243,0.00429895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000505,5/5/2000,4.796756927056114,22.356735229492188,3.5063150883900587,4.612461752963407,28.176149963284185,0.043736456,0.010381329278772397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000506,5/6/2000,4.819330405378256,0,0,0,27.164376546481826,0.042809591,1.3916192095421024E-6,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000507,5/7/2000,4.847306991630327,17.584558486938477,1.0341556147469997,2.740736470615004,26.93959381194295,0.041780217,0.010018846329530194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000508,5/8/2000,2.3574482997897785,12.751070976257324,1.140097933862374,3.049734556120247,27.093204225953603,0.040964382,0.001534434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000509,5/9/2000,6.602159013,20.18275260925293,4.306185586561273,5.619807338075986,28.640542976114947,0.040472726,0.034663875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000510,5/10/2000,27.514355162175107,70.86883544921875,22.167588403090825,15.11496156255309,32.73040244965374,0.04028148,0.6808769705593204,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000511,5/11/2000,66.82166534674455,79.83939361572266,40.787071184433046,18.07693340786471,34.901868819203706,0.040117925,2.5105610532308282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000512,5/12/2000,83.09785697589193,45.76580047607422,20.96628173837649,9.488543743603444,37.18293925806827,0.0406191,0.3297834897263693,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000513,5/13/2000,75.39180685034187,54.92304611206055,13.898308330746996,10.087100850528003,35.59313574888148,0.042727066,0.8153750584178905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000514,5/14/2000,52.264255572904005,40.31901550292969,18.160995681560674,7.983121294137412,37.65929467407953,0.046637403,0.243538592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000515,5/15/2000,52.535642315766076,59.57713317871094,20.89375564073804,15.389908335157763,37.31915716,0.055320449810362125,0.15111667292506697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000516,5/16/2000,42.57983680224727,21.17844581604004,4.416304886487457,5.242777638355409,35.838113118747444,0.070148795,0.003791381,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000517,5/17/2000,42.06818046378481,39.95811844,16.767605030722336,7.810990236810163,37.10755311104527,0.089439038,0.5220712413888519,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000518,5/18/2000,41.01324986988274,38.313262939453125,19.873067608957907,8.148423291171406,37.69101440678344,0.1181732593899216,0.6939751771726154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000519,5/19/2000,40.639531345984174,18.308002471923828,3.9316339624939496,4.944849495700265,36.93978922094512,0.1617104147360465,0.24838156548852627,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000520,5/20/2000,24.542352242532996,12.005767822265625,1.0101725494597273,3.236419480725223,35.950223119531465,0.2173569162236021,0.046990973,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000521,5/21/2000,7.034652493228862,34.14533996582031,2.5752507198199863,6.900398009346481,35.80058428887191,0.2713044434289587,0.10567371384595826,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000522,5/22/2000,16.937608190877352,44.69105148,14.26513123984561,12.962010250032728,36.747097870875564,0.31476167185411275,0.4103826940128578,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000523,5/23/2000,26.171123771632622,23.178932189941406,10.21766584604154,6.343012890513624,35.53604145513811,0.356498564,0.051453558,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000524,5/24/2000,57.96780449449253,81.80322266,34.11983985563588,14.809146524969174,36.544684963157245,0.39528218599203047,3.4191821839499075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000525,5/25/2000,44.45097799603201,12.835657119750977,0.5462247407237578,2.6056021941468606,36.77031686,0.46578430101242685,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000526,5/26/2000,34.60254644997161,12.324484825134277,0.3438852018153949,2.121157567700728,35.27022365208925,0.5629967977172387,0.002912478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000527,5/27/2000,1.4773861087610785,10.338077545166016,0.9413293538085701,2.6989733169918084,34.52390126397557,0.6138961598945832,0.002544847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000528,5/28/2000,2.621755009,14.109420776367188,1.5499833663960005,3.8802175637266165,33.969586143947545,0.6238339168517777,0.001695494,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000529,5/29/2000,3.6847856196363415,11.998888969421387,1.301646745460514,3.1691918921458084,33.95608930888721,0.6189327960317416,0.012050553558811027,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000530,5/30/2000,13.321255206804612,42.32826232910156,11.075801185091846,10.104297050657673,35.325269476095755,0.6212489890648689,0.099564005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000531,5/31/2000,68.44563087238912,101.61322784423828,56.68160633487712,21.782763550919746,41.045186971791715,0.6838234422966429,5.988759616608608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000601,6/1/2000,98.21765181726686,82.89881134033203,31.32995010681458,13.529483704074394,39.23175257,1.5762880294792359,2.9972386718539745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000602,6/2/2000,87.65742962843326,0,0,0,38.05446429284694,2.9743164760145886,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000603,6/3/2000,31.04632219855923,0,0,0,36.37591813231033,3.5650195278028836,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000604,6/4/2000,1.7322211776049967,20.38607406616211,1.7238813407433782,5.144512027935036,35.975838234433226,3.306221679932271,0.020439043116250315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000605,6/5/2000,18.650556718958804,45.77217483520508,16.896957785423062,11.845279781556274,37.01445647,3.030630155515159,0.1975239508183086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000606,6/6/2000,45.90647522137416,65.34700775146484,27.93125428962079,14.509738939436128,37.75425234842473,2.935851103628601,0.45319213209563863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000607,6/7/2000,50.19680996830331,29.331777572631836,5.585059053932373,7.615613764972632,37.19917768230724,3.0235961652623438,0.049562111,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000608,6/8/2000,38.99441900891406,21.37744713,5.719266363655621,6.878492782,36.628032369559385,3.0479196670585145,0.013920838080453756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20000609,6/9/2000,11.738500506498703,0,0,0,35.57167404695799,2.8178965281425317,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
